host_time_iso,elapsed_s,firmware,board_id,sequence,average,temperature_c,bx_mt,by_mt,bz_mt,status_hex,raw_line
2026-07-16T07:32:50.954,44571.918,0.5.2-alpha1a,4,47170,10,26.6800,-0.1300,-0.2500,0.1200,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47170,AVG=10,CAL=DEFAULT,T=26.68,BX=-0.13,BY=-0.25,BZ=0.12,STATUS=0x51"
2026-07-16T07:32:52.399,44573.363,0.5.2-alpha1a,4,47171,10,26.7300,-0.0800,-0.2800,0.1200,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47171,AVG=10,CAL=DEFAULT,T=26.73,BX=-0.08,BY=-0.28,BZ=0.12,STATUS=0x91"
2026-07-16T07:32:53.806,44574.770,0.5.2-alpha1a,4,47172,10,26.7100,-0.0800,-0.2400,0.1100,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47172,AVG=10,CAL=DEFAULT,T=26.71,BX=-0.08,BY=-0.24,BZ=0.11,STATUS=0xD1"
2026-07-16T07:32:55.082,44576.046,0.5.2-alpha1a,4,47173,10,26.6600,-0.0200,-0.2100,0.1200,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47173,AVG=10,CAL=DEFAULT,T=26.66,BX=-0.02,BY=-0.21,BZ=0.12,STATUS=0x11"
2026-07-16T07:32:56.461,44577.425,0.5.2-alpha1a,4,47174,10,26.7600,-0.0600,-0.2800,0.1300,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47174,AVG=10,CAL=DEFAULT,T=26.76,BX=-0.06,BY=-0.28,BZ=0.13,STATUS=0x51"
2026-07-16T07:32:57.857,44578.822,0.5.2-alpha1a,4,47175,10,26.7300,-0.1300,-0.3200,0.1100,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47175,AVG=10,CAL=DEFAULT,T=26.73,BX=-0.13,BY=-0.32,BZ=0.11,STATUS=0x91"
2026-07-16T07:32:59.276,44580.240,0.5.2-alpha1a,4,47176,10,26.4900,-0.1100,-0.2600,0.1600,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47176,AVG=10,CAL=DEFAULT,T=26.49,BX=-0.11,BY=-0.26,BZ=0.16,STATUS=0xD1"
2026-07-16T07:33:00.717,44581.681,0.5.2-alpha1a,4,47177,10,26.9300,-0.1300,-0.2600,0.1100,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47177,AVG=10,CAL=DEFAULT,T=26.93,BX=-0.13,BY=-0.26,BZ=0.11,STATUS=0x11"
2026-07-16T07:33:02.126,44583.090,0.5.2-alpha1a,4,47178,10,26.8900,-0.0700,-0.2600,0.0700,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47178,AVG=10,CAL=DEFAULT,T=26.89,BX=-0.07,BY=-0.26,BZ=0.07,STATUS=0x51"
2026-07-16T07:33:03.385,44584.349,0.5.2-alpha1a,4,47179,10,26.8600,-0.0600,-0.2900,0.1100,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47179,AVG=10,CAL=DEFAULT,T=26.86,BX=-0.06,BY=-0.29,BZ=0.11,STATUS=0x91"
2026-07-16T07:33:04.786,44585.750,0.5.2-alpha1a,4,47180,10,26.7900,-0.0300,-0.2900,0.1200,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47180,AVG=10,CAL=DEFAULT,T=26.79,BX=-0.03,BY=-0.29,BZ=0.12,STATUS=0xD1"
2026-07-16T07:33:06.199,44587.163,0.5.2-alpha1a,4,47181,10,26.7100,-0.1600,-0.2500,0.0900,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47181,AVG=10,CAL=DEFAULT,T=26.71,BX=-0.16,BY=-0.25,BZ=0.09,STATUS=0x11"
2026-07-16T07:33:07.628,44588.592,0.5.2-alpha1a,4,47182,10,26.8900,-0.0700,-0.2900,0.1200,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47182,AVG=10,CAL=DEFAULT,T=26.89,BX=-0.07,BY=-0.29,BZ=0.12,STATUS=0x51"
2026-07-16T07:33:09.058,44590.022,0.5.2-alpha1a,4,47183,10,26.9400,-0.1200,-0.3300,0.0800,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47183,AVG=10,CAL=DEFAULT,T=26.94,BX=-0.12,BY=-0.33,BZ=0.08,STATUS=0x91"
2026-07-16T07:33:10.309,44591.273,0.5.2-alpha1a,4,47184,10,26.7600,-0.1500,-0.1700,0.0900,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47184,AVG=10,CAL=DEFAULT,T=26.76,BX=-0.15,BY=-0.17,BZ=0.09,STATUS=0xD1"
2026-07-16T07:33:11.698,44592.662,0.5.2-alpha1a,4,47185,10,26.8900,0.0000,-0.3200,0.2000,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47185,AVG=10,CAL=DEFAULT,T=26.89,BX=0.00,BY=-0.32,BZ=0.20,STATUS=0x11"
2026-07-16T07:33:13.124,44594.088,0.5.2-alpha1a,4,47186,10,26.6800,-0.1300,-0.2200,0.1300,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47186,AVG=10,CAL=DEFAULT,T=26.68,BX=-0.13,BY=-0.22,BZ=0.13,STATUS=0x51"
2026-07-16T07:33:14.536,44595.500,0.5.2-alpha1a,4,47187,10,26.8900,-0.1300,-0.3300,0.1500,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47187,AVG=10,CAL=DEFAULT,T=26.89,BX=-0.13,BY=-0.33,BZ=0.15,STATUS=0x91"
2026-07-16T07:33:15.974,44596.938,0.5.2-alpha1a,4,47188,10,26.5800,-0.1500,-0.2500,0.1200,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47188,AVG=10,CAL=DEFAULT,T=26.58,BX=-0.15,BY=-0.25,BZ=0.12,STATUS=0xD1"
2026-07-16T07:33:17.240,44598.204,0.5.2-alpha1a,4,47189,10,26.5900,-0.1300,-0.2400,0.1100,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47189,AVG=10,CAL=DEFAULT,T=26.59,BX=-0.13,BY=-0.24,BZ=0.11,STATUS=0x11"
2026-07-16T07:33:18.626,44599.590,0.5.2-alpha1a,4,47190,10,26.6800,-0.0700,-0.2800,0.1300,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47190,AVG=10,CAL=DEFAULT,T=26.68,BX=-0.07,BY=-0.28,BZ=0.13,STATUS=0x51"
2026-07-16T07:33:20.030,44600.994,0.5.2-alpha1a,4,47191,10,26.6300,-0.1200,-0.2600,0.1100,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47191,AVG=10,CAL=DEFAULT,T=26.63,BX=-0.12,BY=-0.26,BZ=0.11,STATUS=0x91"
2026-07-16T07:33:21.475,44602.438,0.5.2-alpha1a,4,47192,10,26.8400,-0.0900,-0.2500,0.0700,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47192,AVG=10,CAL=DEFAULT,T=26.84,BX=-0.09,BY=-0.25,BZ=0.07,STATUS=0xD1"
2026-07-16T07:33:22.889,44603.853,0.5.2-alpha1a,4,47193,10,26.9400,-0.1500,-0.2800,0.1200,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47193,AVG=10,CAL=DEFAULT,T=26.94,BX=-0.15,BY=-0.28,BZ=0.12,STATUS=0x11"
2026-07-16T07:33:24.161,44605.124,0.5.2-alpha1a,4,47194,10,26.7300,-0.0700,-0.3300,0.1700,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47194,AVG=10,CAL=DEFAULT,T=26.73,BX=-0.07,BY=-0.33,BZ=0.17,STATUS=0x51"
2026-07-16T07:33:25.544,44606.508,0.5.2-alpha1a,4,47195,10,27.1600,-0.2000,-0.3300,0.1500,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47195,AVG=10,CAL=DEFAULT,T=27.16,BX=-0.20,BY=-0.33,BZ=0.15,STATUS=0x91"
2026-07-16T07:33:26.962,44607.925,0.5.2-alpha1a,4,47196,10,26.7900,-0.0900,-0.3300,0.1100,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47196,AVG=10,CAL=DEFAULT,T=26.79,BX=-0.09,BY=-0.33,BZ=0.11,STATUS=0xD1"
2026-07-16T07:33:28.359,44609.322,0.5.2-alpha1a,4,47197,10,26.7900,-0.1500,-0.3000,0.1300,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47197,AVG=10,CAL=DEFAULT,T=26.79,BX=-0.15,BY=-0.30,BZ=0.13,STATUS=0x11"
2026-07-16T07:33:29.790,44610.754,0.5.2-alpha1a,4,47198,10,26.7300,-0.1300,-0.2600,0.0800,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47198,AVG=10,CAL=DEFAULT,T=26.73,BX=-0.13,BY=-0.26,BZ=0.08,STATUS=0x51"
2026-07-16T07:33:31.204,44612.167,0.5.2-alpha1a,4,47199,10,26.9300,-0.1300,-0.2800,0.1300,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47199,AVG=10,CAL=DEFAULT,T=26.93,BX=-0.13,BY=-0.28,BZ=0.13,STATUS=0x91"
2026-07-16T07:33:32.471,44613.434,0.5.2-alpha1a,4,47200,10,26.5400,-0.0400,-0.3900,0.1300,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47200,AVG=10,CAL=DEFAULT,T=26.54,BX=-0.04,BY=-0.39,BZ=0.13,STATUS=0xD1"
2026-07-16T07:33:33.856,44614.820,0.5.2-alpha1a,4,47201,10,26.4400,-0.0400,-0.2800,0.1300,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47201,AVG=10,CAL=DEFAULT,T=26.44,BX=-0.04,BY=-0.28,BZ=0.13,STATUS=0x11"
2026-07-16T07:33:35.269,44616.232,0.5.2-alpha1a,4,47202,10,26.8400,-0.1300,-0.2400,0.1500,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47202,AVG=10,CAL=DEFAULT,T=26.84,BX=-0.13,BY=-0.24,BZ=0.15,STATUS=0x51"
2026-07-16T07:33:36.694,44617.658,0.5.2-alpha1a,4,47203,10,26.6300,-0.1100,-0.3300,0.1200,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47203,AVG=10,CAL=DEFAULT,T=26.63,BX=-0.11,BY=-0.33,BZ=0.12,STATUS=0x91"
2026-07-16T07:33:38.114,44619.077,0.5.2-alpha1a,4,47204,10,26.8100,-0.1600,-0.2200,0.1200,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47204,AVG=10,CAL=DEFAULT,T=26.81,BX=-0.16,BY=-0.22,BZ=0.12,STATUS=0xD1"
2026-07-16T07:33:39.549,44620.513,0.5.2-alpha1a,4,47205,10,26.8600,-0.1500,-0.2500,0.1100,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47205,AVG=10,CAL=DEFAULT,T=26.86,BX=-0.15,BY=-0.25,BZ=0.11,STATUS=0x11"
2026-07-16T07:33:40.807,44621.771,0.5.2-alpha1a,4,47206,10,26.7100,-0.1300,-0.3300,0.0900,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47206,AVG=10,CAL=DEFAULT,T=26.71,BX=-0.13,BY=-0.33,BZ=0.09,STATUS=0x51"
2026-07-16T07:33:42.190,44623.153,0.5.2-alpha1a,4,47207,10,26.8400,-0.0400,-0.2200,0.1300,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47207,AVG=10,CAL=DEFAULT,T=26.84,BX=-0.04,BY=-0.22,BZ=0.13,STATUS=0x91"
2026-07-16T07:33:43.602,44624.565,0.5.2-alpha1a,4,47208,10,26.8600,-0.1600,-0.3200,0.2000,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47208,AVG=10,CAL=DEFAULT,T=26.86,BX=-0.16,BY=-0.32,BZ=0.20,STATUS=0xD1"
2026-07-16T07:33:45.023,44625.986,0.5.2-alpha1a,4,47209,10,26.7900,-0.0900,-0.2600,0.1200,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47209,AVG=10,CAL=DEFAULT,T=26.79,BX=-0.09,BY=-0.26,BZ=0.12,STATUS=0x11"
2026-07-16T07:33:46.456,44627.420,0.5.2-alpha1a,4,47210,10,26.9900,-0.0800,-0.3200,0.2000,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47210,AVG=10,CAL=DEFAULT,T=26.99,BX=-0.08,BY=-0.32,BZ=0.20,STATUS=0x51"
2026-07-16T07:33:47.712,44628.675,0.5.2-alpha1a,4,47211,10,26.7600,-0.0300,-0.2800,0.1300,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47211,AVG=10,CAL=DEFAULT,T=26.76,BX=-0.03,BY=-0.28,BZ=0.13,STATUS=0x91"
2026-07-16T07:33:49.092,44630.055,0.5.2-alpha1a,4,47212,10,26.4100,-0.1100,-0.3000,0.0800,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47212,AVG=10,CAL=DEFAULT,T=26.41,BX=-0.11,BY=-0.30,BZ=0.08,STATUS=0xD1"
2026-07-16T07:33:50.532,44631.495,0.5.2-alpha1a,4,47213,10,26.5400,-0.0800,-0.3400,0.0800,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47213,AVG=10,CAL=DEFAULT,T=26.54,BX=-0.08,BY=-0.34,BZ=0.08,STATUS=0x11"
2026-07-16T07:33:51.942,44632.905,0.5.2-alpha1a,4,47214,10,26.8600,-0.0700,-0.3200,0.1300,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47214,AVG=10,CAL=DEFAULT,T=26.86,BX=-0.07,BY=-0.32,BZ=0.13,STATUS=0x51"
2026-07-16T07:33:53.360,44634.323,0.5.2-alpha1a,4,47215,10,26.8600,-0.1200,-0.3300,0.1100,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47215,AVG=10,CAL=DEFAULT,T=26.86,BX=-0.12,BY=-0.33,BZ=0.11,STATUS=0x91"
2026-07-16T07:33:54.635,44635.599,0.5.2-alpha1a,4,47216,10,26.5300,-0.1100,-0.3000,0.1200,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47216,AVG=10,CAL=DEFAULT,T=26.53,BX=-0.11,BY=-0.30,BZ=0.12,STATUS=0xD1"
2026-07-16T07:33:56.023,44636.986,0.5.2-alpha1a,4,47217,10,26.9400,-0.1100,-0.2400,0.1200,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47217,AVG=10,CAL=DEFAULT,T=26.94,BX=-0.11,BY=-0.24,BZ=0.12,STATUS=0x11"
2026-07-16T07:33:57.429,44638.392,0.5.2-alpha1a,4,47218,10,26.9800,-0.0600,-0.2800,0.1700,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47218,AVG=10,CAL=DEFAULT,T=26.98,BX=-0.06,BY=-0.28,BZ=0.17,STATUS=0x51"
2026-07-16T07:33:58.855,44639.818,0.5.2-alpha1a,4,47219,10,26.6300,-0.1600,-0.3000,0.2000,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47219,AVG=10,CAL=DEFAULT,T=26.63,BX=-0.16,BY=-0.30,BZ=0.20,STATUS=0x91"
2026-07-16T07:34:00.281,44641.244,0.5.2-alpha1a,4,47220,10,26.5800,-0.1300,-0.2500,0.0900,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47220,AVG=10,CAL=DEFAULT,T=26.58,BX=-0.13,BY=-0.25,BZ=0.09,STATUS=0xD1"
2026-07-16T07:34:01.562,44642.525,0.5.2-alpha1a,4,47221,10,26.8900,-0.0300,-0.1900,0.1500,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47221,AVG=10,CAL=DEFAULT,T=26.89,BX=-0.03,BY=-0.19,BZ=0.15,STATUS=0x11"
2026-07-16T07:34:02.942,44643.905,0.5.2-alpha1a,4,47222,10,26.8100,-0.0900,-0.2500,0.1500,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47222,AVG=10,CAL=DEFAULT,T=26.81,BX=-0.09,BY=-0.25,BZ=0.15,STATUS=0x51"
2026-07-16T07:34:04.364,44645.327,0.5.2-alpha1a,4,47223,10,26.5400,-0.0900,-0.2900,0.1300,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47223,AVG=10,CAL=DEFAULT,T=26.54,BX=-0.09,BY=-0.29,BZ=0.13,STATUS=0x91"
2026-07-16T07:34:05.788,44646.751,0.5.2-alpha1a,4,47224,10,26.9900,-0.0900,-0.3300,0.2400,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47224,AVG=10,CAL=DEFAULT,T=26.99,BX=-0.09,BY=-0.33,BZ=0.24,STATUS=0xD1"
2026-07-16T07:34:07.212,44648.175,0.5.2-alpha1a,4,47225,10,26.7900,-0.0900,-0.3000,0.0900,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47225,AVG=10,CAL=DEFAULT,T=26.79,BX=-0.09,BY=-0.30,BZ=0.09,STATUS=0x11"
2026-07-16T07:34:08.608,44649.570,0.5.2-alpha1a,4,47226,10,26.8100,-0.1100,-0.3400,0.1500,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47226,AVG=10,CAL=DEFAULT,T=26.81,BX=-0.11,BY=-0.34,BZ=0.15,STATUS=0x51"
2026-07-16T07:34:09.866,44650.829,0.5.2-alpha1a,4,47227,10,26.7100,-0.1200,-0.3400,0.1700,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47227,AVG=10,CAL=DEFAULT,T=26.71,BX=-0.12,BY=-0.34,BZ=0.17,STATUS=0x91"
2026-07-16T07:34:11.254,44652.217,0.5.2-alpha1a,4,47228,10,27.0200,-0.1700,-0.2600,0.1500,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47228,AVG=10,CAL=DEFAULT,T=27.02,BX=-0.17,BY=-0.26,BZ=0.15,STATUS=0xD1"
2026-07-16T07:34:12.673,44653.636,0.5.2-alpha1a,4,47229,10,26.6600,-0.1200,-0.2800,0.1300,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47229,AVG=10,CAL=DEFAULT,T=26.66,BX=-0.12,BY=-0.28,BZ=0.13,STATUS=0x11"
2026-07-16T07:34:14.121,44655.084,0.5.2-alpha1a,4,47230,10,26.9800,-0.1200,-0.3700,0.1100,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47230,AVG=10,CAL=DEFAULT,T=26.98,BX=-0.12,BY=-0.37,BZ=0.11,STATUS=0x51"
2026-07-16T07:34:15.525,44656.488,0.5.2-alpha1a,4,47231,10,26.5900,-0.1500,-0.2900,0.0900,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47231,AVG=10,CAL=DEFAULT,T=26.59,BX=-0.15,BY=-0.29,BZ=0.09,STATUS=0x91"
2026-07-16T07:34:16.792,44657.755,0.5.2-alpha1a,4,47232,10,26.8400,-0.0900,-0.2900,0.1200,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47232,AVG=10,CAL=DEFAULT,T=26.84,BX=-0.09,BY=-0.29,BZ=0.12,STATUS=0xD1"
2026-07-16T07:34:18.182,44659.144,0.5.2-alpha1a,4,47233,10,26.4400,-0.0700,-0.4600,0.1300,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47233,AVG=10,CAL=DEFAULT,T=26.44,BX=-0.07,BY=-0.46,BZ=0.13,STATUS=0x11"
2026-07-16T07:34:19.592,44660.555,0.5.2-alpha1a,4,47234,10,26.8600,-0.1100,-0.3200,0.1100,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47234,AVG=10,CAL=DEFAULT,T=26.86,BX=-0.11,BY=-0.32,BZ=0.11,STATUS=0x51"
2026-07-16T07:34:21.023,44661.985,0.5.2-alpha1a,4,47235,10,26.5900,-0.1300,-0.2200,0.1500,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47235,AVG=10,CAL=DEFAULT,T=26.59,BX=-0.13,BY=-0.22,BZ=0.15,STATUS=0x91"
2026-07-16T07:34:22.422,44663.385,0.5.2-alpha1a,4,47236,10,26.7100,-0.0600,-0.2200,0.0700,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47236,AVG=10,CAL=DEFAULT,T=26.71,BX=-0.06,BY=-0.22,BZ=0.07,STATUS=0xD1"
2026-07-16T07:34:23.846,44664.808,0.5.2-alpha1a,4,47237,10,26.9400,-0.1900,-0.3400,0.1600,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47237,AVG=10,CAL=DEFAULT,T=26.94,BX=-0.19,BY=-0.34,BZ=0.16,STATUS=0x11"
2026-07-16T07:34:25.108,44666.070,0.5.2-alpha1a,4,47238,10,26.9300,-0.1600,-0.3200,0.1500,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47238,AVG=10,CAL=DEFAULT,T=26.93,BX=-0.16,BY=-0.32,BZ=0.15,STATUS=0x51"
2026-07-16T07:34:26.511,44667.473,0.5.2-alpha1a,4,47239,10,26.8400,-0.0600,-0.3300,0.1600,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47239,AVG=10,CAL=DEFAULT,T=26.84,BX=-0.06,BY=-0.33,BZ=0.16,STATUS=0x91"
2026-07-16T07:34:27.912,44668.874,0.5.2-alpha1a,4,47240,10,26.5800,-0.1300,-0.2000,0.1100,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47240,AVG=10,CAL=DEFAULT,T=26.58,BX=-0.13,BY=-0.20,BZ=0.11,STATUS=0xD1"
2026-07-16T07:34:29.333,44670.296,0.5.2-alpha1a,4,47241,10,26.8100,0.0000,-0.2900,0.1300,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47241,AVG=10,CAL=DEFAULT,T=26.81,BX=0.00,BY=-0.29,BZ=0.13,STATUS=0x11"
2026-07-16T07:34:30.745,44671.707,0.5.2-alpha1a,4,47242,10,26.8100,-0.1300,-0.2800,0.2100,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47242,AVG=10,CAL=DEFAULT,T=26.81,BX=-0.13,BY=-0.28,BZ=0.21,STATUS=0x51"
2026-07-16T07:34:32.162,44673.124,0.5.2-alpha1a,4,47243,10,26.7600,-0.0200,-0.2600,0.1100,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47243,AVG=10,CAL=DEFAULT,T=26.76,BX=-0.02,BY=-0.26,BZ=0.11,STATUS=0x91"
2026-07-16T07:34:33.413,44674.376,0.5.2-alpha1a,4,47244,10,26.8600,-0.1500,-0.2200,0.1200,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47244,AVG=10,CAL=DEFAULT,T=26.86,BX=-0.15,BY=-0.22,BZ=0.12,STATUS=0xD1"
2026-07-16T07:34:34.815,44675.777,0.5.2-alpha1a,4,47245,10,26.7900,-0.0800,-0.2900,0.1500,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47245,AVG=10,CAL=DEFAULT,T=26.79,BX=-0.08,BY=-0.29,BZ=0.15,STATUS=0x11"
2026-07-16T07:34:36.237,44677.199,0.5.2-alpha1a,4,47246,10,26.9900,-0.1600,-0.2800,0.1600,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47246,AVG=10,CAL=DEFAULT,T=26.99,BX=-0.16,BY=-0.28,BZ=0.16,STATUS=0x51"
2026-07-16T07:34:37.646,44678.608,0.5.2-alpha1a,4,47247,10,26.5900,-0.2100,-0.2800,0.1600,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47247,AVG=10,CAL=DEFAULT,T=26.59,BX=-0.21,BY=-0.28,BZ=0.16,STATUS=0x91"
2026-07-16T07:34:39.090,44680.053,0.5.2-alpha1a,4,47248,10,26.7900,-0.1300,-0.2600,0.1600,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47248,AVG=10,CAL=DEFAULT,T=26.79,BX=-0.13,BY=-0.26,BZ=0.16,STATUS=0xD1"
2026-07-16T07:34:40.348,44681.310,0.5.2-alpha1a,4,47249,10,26.8100,-0.0900,-0.2500,0.1300,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47249,AVG=10,CAL=DEFAULT,T=26.81,BX=-0.09,BY=-0.25,BZ=0.13,STATUS=0x11"
2026-07-16T07:34:41.725,44682.688,0.5.2-alpha1a,4,47250,10,26.7600,-0.1100,-0.2900,0.1500,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47250,AVG=10,CAL=DEFAULT,T=26.76,BX=-0.11,BY=-0.29,BZ=0.15,STATUS=0x51"
2026-07-16T07:34:43.132,44684.094,0.5.2-alpha1a,4,47251,10,26.8900,-0.0600,-0.2400,0.1200,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47251,AVG=10,CAL=DEFAULT,T=26.89,BX=-0.06,BY=-0.24,BZ=0.12,STATUS=0x91"
2026-07-16T07:34:44.567,44685.529,0.5.2-alpha1a,4,47252,10,26.6800,-0.1200,-0.3000,0.0900,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47252,AVG=10,CAL=DEFAULT,T=26.68,BX=-0.12,BY=-0.30,BZ=0.09,STATUS=0xD1"
2026-07-16T07:34:45.987,44686.949,0.5.2-alpha1a,4,47253,10,26.7900,-0.2200,-0.2000,0.1300,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47253,AVG=10,CAL=DEFAULT,T=26.79,BX=-0.22,BY=-0.20,BZ=0.13,STATUS=0x11"
2026-07-16T07:34:47.268,44688.230,0.5.2-alpha1a,4,47254,10,26.7300,-0.1200,-0.2600,0.1600,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47254,AVG=10,CAL=DEFAULT,T=26.73,BX=-0.12,BY=-0.26,BZ=0.16,STATUS=0x51"
2026-07-16T07:34:48.653,44689.615,0.5.2-alpha1a,4,47255,10,26.9300,-0.0600,-0.3700,0.1100,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47255,AVG=10,CAL=DEFAULT,T=26.93,BX=-0.06,BY=-0.37,BZ=0.11,STATUS=0x91"
2026-07-16T07:34:50.059,44691.021,0.5.2-alpha1a,4,47256,10,26.5800,-0.0800,-0.3200,0.1200,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47256,AVG=10,CAL=DEFAULT,T=26.58,BX=-0.08,BY=-0.32,BZ=0.12,STATUS=0xD1"
2026-07-16T07:34:51.479,44692.441,0.5.2-alpha1a,4,47257,10,26.7600,-0.1200,-0.3300,0.1500,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47257,AVG=10,CAL=DEFAULT,T=26.76,BX=-0.12,BY=-0.33,BZ=0.15,STATUS=0x11"
2026-07-16T07:34:52.907,44693.869,0.5.2-alpha1a,4,47258,10,26.9400,-0.1100,-0.2500,0.0900,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=47258,AVG=10,CAL=DEFAULT,T=26.94,BX=-0.11,BY=-0.25,BZ=0.09,STATUS=0x51"
